# hist bins, noise, noise 2x2 cl, noise 3x3 cl
8.600000000000000000e+01,2.844600000000000000e+04,9.178520000000000000e+05,2.558440000000000000e+05
8.700000000000000000e+01,2.565700000000000000e+04,8.959320000000000000e+05,2.597820000000000000e+05
8.800000000000000000e+01,2.279900000000000000e+04,8.742870000000000000e+05,2.624940000000000000e+05
8.900000000000000000e+01,2.037300000000000000e+04,8.544310000000000000e+05,2.664730000000000000e+05
9.000000000000000000e+01,1.838400000000000000e+04,8.336660000000000000e+05,2.691580000000000000e+05
9.100000000000000000e+01,1.629600000000000000e+04,8.104780000000000000e+05,2.727730000000000000e+05
9.200000000000000000e+01,1.470300000000000000e+04,7.910730000000000000e+05,2.757860000000000000e+05
9.300000000000000000e+01,1.286300000000000000e+04,7.696360000000000000e+05,2.770840000000000000e+05
9.400000000000000000e+01,1.165700000000000000e+04,7.467830000000000000e+05,2.804130000000000000e+05
9.500000000000000000e+01,1.026100000000000000e+04,7.257280000000000000e+05,2.830110000000000000e+05
9.600000000000000000e+01,9.045000000000000000e+03,7.064830000000000000e+05,2.856240000000000000e+05
9.700000000000000000e+01,8.361000000000000000e+03,6.838230000000000000e+05,2.879340000000000000e+05
9.800000000000000000e+01,7.264000000000000000e+03,6.645340000000000000e+05,2.897690000000000000e+05
9.900000000000000000e+01,6.516000000000000000e+03,6.432290000000000000e+05,2.918530000000000000e+05
1.000000000000000000e+02,5.667000000000000000e+03,6.227180000000000000e+05,2.915730000000000000e+05
1.010000000000000000e+02,5.203000000000000000e+03,6.035290000000000000e+05,2.956120000000000000e+05
1.020000000000000000e+02,4.485000000000000000e+03,5.840320000000000000e+05,2.968010000000000000e+05
1.030000000000000000e+02,4.119000000000000000e+03,5.644300000000000000e+05,2.992730000000000000e+05
1.040000000000000000e+02,3.655000000000000000e+03,5.442690000000000000e+05,3.000440000000000000e+05
1.050000000000000000e+02,3.316000000000000000e+03,5.263420000000000000e+05,3.021930000000000000e+05
1.060000000000000000e+02,2.903000000000000000e+03,5.087180000000000000e+05,3.037370000000000000e+05
1.070000000000000000e+02,2.637000000000000000e+03,4.884820000000000000e+05,3.058180000000000000e+05
1.080000000000000000e+02,2.271000000000000000e+03,4.723280000000000000e+05,3.062790000000000000e+05
1.090000000000000000e+02,2.033000000000000000e+03,4.532210000000000000e+05,3.074680000000000000e+05
1.100000000000000000e+02,1.863000000000000000e+03,4.368570000000000000e+05,3.068600000000000000e+05
1.110000000000000000e+02,1.563000000000000000e+03,4.203120000000000000e+05,3.080130000000000000e+05
1.120000000000000000e+02,1.405000000000000000e+03,4.033160000000000000e+05,3.080320000000000000e+05
1.130000000000000000e+02,1.216000000000000000e+03,3.875600000000000000e+05,3.090920000000000000e+05
1.140000000000000000e+02,1.133000000000000000e+03,3.724180000000000000e+05,3.092200000000000000e+05
1.150000000000000000e+02,1.041000000000000000e+03,3.580670000000000000e+05,3.096240000000000000e+05
1.160000000000000000e+02,8.890000000000000000e+02,3.419620000000000000e+05,3.092680000000000000e+05
1.170000000000000000e+02,7.870000000000000000e+02,3.291560000000000000e+05,3.095850000000000000e+05
1.180000000000000000e+02,7.400000000000000000e+02,3.143880000000000000e+05,3.079170000000000000e+05
1.190000000000000000e+02,6.230000000000000000e+02,3.010110000000000000e+05,3.086810000000000000e+05
1.200000000000000000e+02,5.270000000000000000e+02,2.869170000000000000e+05,3.076090000000000000e+05
1.210000000000000000e+02,4.910000000000000000e+02,2.748700000000000000e+05,3.075380000000000000e+05
1.220000000000000000e+02,4.580000000000000000e+02,2.630210000000000000e+05,3.065890000000000000e+05
1.230000000000000000e+02,4.280000000000000000e+02,2.507260000000000000e+05,3.054100000000000000e+05
1.240000000000000000e+02,3.710000000000000000e+02,2.403240000000000000e+05,3.050510000000000000e+05
1.250000000000000000e+02,2.800000000000000000e+02,2.298810000000000000e+05,3.031920000000000000e+05
1.260000000000000000e+02,2.900000000000000000e+02,2.177230000000000000e+05,3.025050000000000000e+05
1.270000000000000000e+02,3.020000000000000000e+02,2.087910000000000000e+05,3.013850000000000000e+05
1.280000000000000000e+02,2.370000000000000000e+02,1.985130000000000000e+05,3.001870000000000000e+05
1.290000000000000000e+02,2.230000000000000000e+02,1.889550000000000000e+05,2.979530000000000000e+05
1.300000000000000000e+02,1.810000000000000000e+02,1.800350000000000000e+05,2.967530000000000000e+05
1.310000000000000000e+02,2.050000000000000000e+02,1.709130000000000000e+05,2.957050000000000000e+05
1.320000000000000000e+02,1.890000000000000000e+02,1.629020000000000000e+05,2.935350000000000000e+05
1.330000000000000000e+02,1.800000000000000000e+02,1.545750000000000000e+05,2.906360000000000000e+05
1.340000000000000000e+02,1.450000000000000000e+02,1.468790000000000000e+05,2.887360000000000000e+05
1.350000000000000000e+02,1.360000000000000000e+02,1.391320000000000000e+05,2.872250000000000000e+05
1.360000000000000000e+02,1.370000000000000000e+02,1.323860000000000000e+05,2.842830000000000000e+05
1.370000000000000000e+02,1.230000000000000000e+02,1.252840000000000000e+05,2.826820000000000000e+05
1.380000000000000000e+02,9.900000000000000000e+01,1.189410000000000000e+05,2.803350000000000000e+05
1.390000000000000000e+02,1.070000000000000000e+02,1.123180000000000000e+05,2.783690000000000000e+05
1.400000000000000000e+02,1.020000000000000000e+02,1.066960000000000000e+05,2.746290000000000000e+05
1.410000000000000000e+02,9.800000000000000000e+01,1.011780000000000000e+05,2.718280000000000000e+05
1.420000000000000000e+02,1.030000000000000000e+02,9.543100000000000000e+04,2.698650000000000000e+05
1.430000000000000000e+02,9.800000000000000000e+01,9.060700000000000000e+04,2.668820000000000000e+05
1.440000000000000000e+02,7.900000000000000000e+01,8.549900000000000000e+04,2.645800000000000000e+05
1.450000000000000000e+02,6.500000000000000000e+01,8.077400000000000000e+04,2.619350000000000000e+05
1.460000000000000000e+02,5.600000000000000000e+01,7.678900000000000000e+04,2.590290000000000000e+05
1.470000000000000000e+02,8.200000000000000000e+01,7.250600000000000000e+04,2.555520000000000000e+05
1.480000000000000000e+02,5.500000000000000000e+01,6.794200000000000000e+04,2.525580000000000000e+05
1.490000000000000000e+02,6.000000000000000000e+01,6.450300000000000000e+04,2.495870000000000000e+05
1.500000000000000000e+02,6.100000000000000000e+01,6.073500000000000000e+04,2.470930000000000000e+05
1.510000000000000000e+02,5.400000000000000000e+01,5.724500000000000000e+04,2.432900000000000000e+05
1.520000000000000000e+02,5.800000000000000000e+01,5.381400000000000000e+04,2.404450000000000000e+05
1.530000000000000000e+02,5.500000000000000000e+01,5.062700000000000000e+04,2.370030000000000000e+05
1.540000000000000000e+02,5.000000000000000000e+01,4.773300000000000000e+04,2.337250000000000000e+05
1.550000000000000000e+02,4.800000000000000000e+01,4.483000000000000000e+04,2.299790000000000000e+05
1.560000000000000000e+02,5.900000000000000000e+01,4.233900000000000000e+04,2.261530000000000000e+05
1.570000000000000000e+02,4.600000000000000000e+01,4.005900000000000000e+04,2.232120000000000000e+05
1.580000000000000000e+02,4.700000000000000000e+01,3.778200000000000000e+04,2.202890000000000000e+05
1.590000000000000000e+02,5.600000000000000000e+01,3.571800000000000000e+04,2.174900000000000000e+05
1.600000000000000000e+02,3.800000000000000000e+01,3.273900000000000000e+04,2.140140000000000000e+05
1.610000000000000000e+02,4.900000000000000000e+01,3.109800000000000000e+04,2.106290000000000000e+05
1.620000000000000000e+02,3.600000000000000000e+01,2.921600000000000000e+04,2.073500000000000000e+05
1.630000000000000000e+02,3.400000000000000000e+01,2.755400000000000000e+04,2.035220000000000000e+05
1.640000000000000000e+02,3.300000000000000000e+01,2.600900000000000000e+04,1.984220000000000000e+05
1.650000000000000000e+02,3.200000000000000000e+01,2.428000000000000000e+04,1.970120000000000000e+05
1.660000000000000000e+02,5.200000000000000000e+01,2.295900000000000000e+04,1.934090000000000000e+05
1.670000000000000000e+02,4.100000000000000000e+01,2.134800000000000000e+04,1.896130000000000000e+05
1.680000000000000000e+02,3.000000000000000000e+01,1.991600000000000000e+04,1.864090000000000000e+05
1.690000000000000000e+02,2.200000000000000000e+01,1.863100000000000000e+04,1.825740000000000000e+05
1.700000000000000000e+02,2.800000000000000000e+01,1.757300000000000000e+04,1.788250000000000000e+05
1.710000000000000000e+02,3.400000000000000000e+01,1.627200000000000000e+04,1.766060000000000000e+05
1.720000000000000000e+02,2.900000000000000000e+01,1.570200000000000000e+04,1.718490000000000000e+05
1.730000000000000000e+02,2.400000000000000000e+01,1.453300000000000000e+04,1.695580000000000000e+05
1.740000000000000000e+02,3.200000000000000000e+01,1.346300000000000000e+04,1.661830000000000000e+05
1.750000000000000000e+02,3.100000000000000000e+01,1.246200000000000000e+04,1.633540000000000000e+05
1.760000000000000000e+02,2.500000000000000000e+01,1.193500000000000000e+04,1.595470000000000000e+05
1.770000000000000000e+02,1.800000000000000000e+01,1.104300000000000000e+04,1.561620000000000000e+05
1.780000000000000000e+02,2.000000000000000000e+01,1.017900000000000000e+04,1.523840000000000000e+05
1.790000000000000000e+02,2.400000000000000000e+01,9.734000000000000000e+03,1.488080000000000000e+05
1.800000000000000000e+02,2.700000000000000000e+01,9.070000000000000000e+03,1.463920000000000000e+05
1.810000000000000000e+02,1.900000000000000000e+01,8.290000000000000000e+03,1.433030000000000000e+05
1.820000000000000000e+02,1.600000000000000000e+01,7.885000000000000000e+03,1.401870000000000000e+05
1.830000000000000000e+02,2.100000000000000000e+01,7.199000000000000000e+03,1.365560000000000000e+05
1.840000000000000000e+02,2.200000000000000000e+01,6.757000000000000000e+03,1.338320000000000000e+05
1.850000000000000000e+02,1.200000000000000000e+01,6.295000000000000000e+03,1.308410000000000000e+05
1.860000000000000000e+02,1.900000000000000000e+01,5.957000000000000000e+03,1.278970000000000000e+05
1.870000000000000000e+02,2.200000000000000000e+01,5.488000000000000000e+03,1.251580000000000000e+05
1.880000000000000000e+02,1.200000000000000000e+01,5.223000000000000000e+03,1.217630000000000000e+05
1.890000000000000000e+02,1.200000000000000000e+01,4.929000000000000000e+03,1.181470000000000000e+05
1.900000000000000000e+02,1.400000000000000000e+01,4.392000000000000000e+03,1.164460000000000000e+05
1.910000000000000000e+02,1.700000000000000000e+01,4.171000000000000000e+03,1.133930000000000000e+05
1.920000000000000000e+02,1.600000000000000000e+01,3.811000000000000000e+03,1.105680000000000000e+05
1.930000000000000000e+02,1.000000000000000000e+01,3.641000000000000000e+03,1.082370000000000000e+05
1.940000000000000000e+02,1.300000000000000000e+01,3.353000000000000000e+03,1.049330000000000000e+05
1.950000000000000000e+02,1.100000000000000000e+01,3.123000000000000000e+03,1.023270000000000000e+05
1.960000000000000000e+02,7.000000000000000000e+00,2.973000000000000000e+03,1.000540000000000000e+05
1.970000000000000000e+02,1.000000000000000000e+01,2.664000000000000000e+03,9.685800000000000000e+04
1.980000000000000000e+02,9.000000000000000000e+00,2.545000000000000000e+03,9.461200000000000000e+04
1.990000000000000000e+02,1.200000000000000000e+01,2.439000000000000000e+03,9.165500000000000000e+04
2.000000000000000000e+02,1.600000000000000000e+01,2.212000000000000000e+03,8.951200000000000000e+04
2.010000000000000000e+02,1.300000000000000000e+01,2.018000000000000000e+03,8.659300000000000000e+04
2.020000000000000000e+02,7.000000000000000000e+00,1.835000000000000000e+03,8.585700000000000000e+04
2.030000000000000000e+02,6.000000000000000000e+00,1.762000000000000000e+03,8.331600000000000000e+04
2.040000000000000000e+02,1.400000000000000000e+01,1.628000000000000000e+03,8.051100000000000000e+04
2.050000000000000000e+02,1.400000000000000000e+01,1.529000000000000000e+03,7.814900000000000000e+04
2.060000000000000000e+02,7.000000000000000000e+00,1.412000000000000000e+03,7.594100000000000000e+04
2.070000000000000000e+02,1.200000000000000000e+01,1.294000000000000000e+03,7.367900000000000000e+04
2.080000000000000000e+02,1.300000000000000000e+01,1.170000000000000000e+03,7.152400000000000000e+04
2.090000000000000000e+02,1.300000000000000000e+01,1.113000000000000000e+03,6.946600000000000000e+04
2.100000000000000000e+02,1.100000000000000000e+01,1.072000000000000000e+03,6.743600000000000000e+04
2.110000000000000000e+02,1.000000000000000000e+01,9.560000000000000000e+02,6.576100000000000000e+04
2.120000000000000000e+02,1.100000000000000000e+01,8.660000000000000000e+02,6.431800000000000000e+04
2.130000000000000000e+02,6.000000000000000000e+00,8.160000000000000000e+02,6.177100000000000000e+04
2.140000000000000000e+02,5.000000000000000000e+00,7.660000000000000000e+02,6.011900000000000000e+04
2.150000000000000000e+02,8.000000000000000000e+00,6.810000000000000000e+02,5.856500000000000000e+04
2.160000000000000000e+02,7.000000000000000000e+00,6.770000000000000000e+02,5.621400000000000000e+04
2.170000000000000000e+02,3.000000000000000000e+00,6.300000000000000000e+02,5.460500000000000000e+04
2.180000000000000000e+02,5.000000000000000000e+00,5.680000000000000000e+02,5.269400000000000000e+04
2.190000000000000000e+02,6.000000000000000000e+00,5.700000000000000000e+02,5.177600000000000000e+04
2.200000000000000000e+02,7.000000000000000000e+00,4.900000000000000000e+02,4.968200000000000000e+04
2.210000000000000000e+02,2.000000000000000000e+00,4.320000000000000000e+02,4.808900000000000000e+04
2.220000000000000000e+02,6.000000000000000000e+00,4.320000000000000000e+02,4.692400000000000000e+04
2.230000000000000000e+02,3.000000000000000000e+00,4.390000000000000000e+02,4.550800000000000000e+04
2.240000000000000000e+02,2.000000000000000000e+00,3.820000000000000000e+02,4.379700000000000000e+04
2.250000000000000000e+02,4.000000000000000000e+00,3.460000000000000000e+02,4.243900000000000000e+04
2.260000000000000000e+02,5.000000000000000000e+00,3.080000000000000000e+02,4.083500000000000000e+04
2.270000000000000000e+02,9.000000000000000000e+00,2.710000000000000000e+02,3.992800000000000000e+04
2.280000000000000000e+02,1.100000000000000000e+01,2.600000000000000000e+02,3.824200000000000000e+04
2.290000000000000000e+02,3.000000000000000000e+00,2.480000000000000000e+02,3.687700000000000000e+04
2.300000000000000000e+02,3.000000000000000000e+00,2.260000000000000000e+02,3.579300000000000000e+04
2.310000000000000000e+02,2.000000000000000000e+00,2.010000000000000000e+02,3.455500000000000000e+04
2.320000000000000000e+02,5.000000000000000000e+00,1.880000000000000000e+02,3.349100000000000000e+04
2.330000000000000000e+02,5.000000000000000000e+00,1.730000000000000000e+02,3.279200000000000000e+04
2.340000000000000000e+02,4.000000000000000000e+00,1.610000000000000000e+02,3.137900000000000000e+04
2.350000000000000000e+02,4.000000000000000000e+00,1.710000000000000000e+02,3.044500000000000000e+04
2.360000000000000000e+02,3.000000000000000000e+00,1.310000000000000000e+02,2.922300000000000000e+04
2.370000000000000000e+02,3.000000000000000000e+00,1.130000000000000000e+02,2.812100000000000000e+04
2.380000000000000000e+02,4.000000000000000000e+00,1.070000000000000000e+02,2.732500000000000000e+04
2.390000000000000000e+02,4.000000000000000000e+00,9.700000000000000000e+01,2.615200000000000000e+04
2.400000000000000000e+02,2.000000000000000000e+00,1.080000000000000000e+02,2.556900000000000000e+04
2.410000000000000000e+02,1.000000000000000000e+00,9.300000000000000000e+01,2.444400000000000000e+04
2.420000000000000000e+02,4.000000000000000000e+00,7.900000000000000000e+01,2.365400000000000000e+04
2.430000000000000000e+02,1.000000000000000000e+00,1.090000000000000000e+02,2.226300000000000000e+04
2.440000000000000000e+02,2.000000000000000000e+00,7.400000000000000000e+01,2.190000000000000000e+04
2.450000000000000000e+02,1.000000000000000000e+00,7.400000000000000000e+01,2.127100000000000000e+04
2.460000000000000000e+02,0.000000000000000000e+00,5.500000000000000000e+01,2.007300000000000000e+04
2.470000000000000000e+02,2.000000000000000000e+00,4.600000000000000000e+01,1.950500000000000000e+04
2.480000000000000000e+02,4.000000000000000000e+00,5.300000000000000000e+01,1.888200000000000000e+04
2.490000000000000000e+02,2.000000000000000000e+00,4.900000000000000000e+01,1.826900000000000000e+04
2.500000000000000000e+02,2.000000000000000000e+00,6.700000000000000000e+01,1.756200000000000000e+04
2.510000000000000000e+02,3.000000000000000000e+00,5.000000000000000000e+01,1.696400000000000000e+04
2.520000000000000000e+02,3.000000000000000000e+00,4.100000000000000000e+01,1.635800000000000000e+04
2.530000000000000000e+02,0.000000000000000000e+00,4.400000000000000000e+01,1.551100000000000000e+04
2.540000000000000000e+02,2.000000000000000000e+00,2.700000000000000000e+01,1.507300000000000000e+04
2.550000000000000000e+02,1.000000000000000000e+00,3.500000000000000000e+01,1.416700000000000000e+04
2.560000000000000000e+02,4.000000000000000000e+00,2.400000000000000000e+01,1.402800000000000000e+04
2.570000000000000000e+02,3.000000000000000000e+00,2.700000000000000000e+01,1.335000000000000000e+04
2.580000000000000000e+02,1.000000000000000000e+00,2.500000000000000000e+01,1.275800000000000000e+04
2.590000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+01,1.237500000000000000e+04
2.600000000000000000e+02,0.000000000000000000e+00,2.900000000000000000e+01,1.177400000000000000e+04
2.610000000000000000e+02,1.000000000000000000e+00,2.300000000000000000e+01,1.136400000000000000e+04
2.620000000000000000e+02,0.000000000000000000e+00,1.800000000000000000e+01,1.093900000000000000e+04
2.630000000000000000e+02,1.000000000000000000e+00,1.600000000000000000e+01,1.069000000000000000e+04
2.640000000000000000e+02,1.000000000000000000e+00,2.500000000000000000e+01,1.018200000000000000e+04
2.650000000000000000e+02,1.000000000000000000e+00,1.700000000000000000e+01,9.741000000000000000e+03
2.660000000000000000e+02,1.000000000000000000e+00,1.500000000000000000e+01,9.387000000000000000e+03
2.670000000000000000e+02,1.000000000000000000e+00,1.500000000000000000e+01,9.057000000000000000e+03
2.680000000000000000e+02,0.000000000000000000e+00,1.900000000000000000e+01,8.622000000000000000e+03
2.690000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,8.358000000000000000e+03
2.700000000000000000e+02,0.000000000000000000e+00,8.000000000000000000e+00,8.031000000000000000e+03
2.710000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+01,7.588000000000000000e+03
2.720000000000000000e+02,1.000000000000000000e+00,1.300000000000000000e+01,7.303000000000000000e+03
2.730000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,6.934000000000000000e+03
2.740000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+00,6.683000000000000000e+03
2.750000000000000000e+02,1.000000000000000000e+00,8.000000000000000000e+00,6.486000000000000000e+03
2.760000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+00,6.118000000000000000e+03
2.770000000000000000e+02,0.000000000000000000e+00,6.000000000000000000e+00,5.760000000000000000e+03
2.780000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,5.674000000000000000e+03
2.790000000000000000e+02,1.000000000000000000e+00,6.000000000000000000e+00,5.401000000000000000e+03
2.800000000000000000e+02,0.000000000000000000e+00,7.000000000000000000e+00,5.196000000000000000e+03
2.810000000000000000e+02,1.000000000000000000e+00,5.000000000000000000e+00,4.863000000000000000e+03
2.820000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,4.750000000000000000e+03
2.830000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00,4.567000000000000000e+03
2.840000000000000000e+02,1.000000000000000000e+00,6.000000000000000000e+00,4.378000000000000000e+03
2.850000000000000000e+02,1.000000000000000000e+00,3.000000000000000000e+00,4.303000000000000000e+03
2.860000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.953000000000000000e+03
2.870000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.858000000000000000e+03
2.880000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,3.663000000000000000e+03
2.890000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.420000000000000000e+03
2.900000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.402000000000000000e+03
2.910000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.212000000000000000e+03
2.920000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,3.043000000000000000e+03
2.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.953000000000000000e+03
2.940000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.706000000000000000e+03
2.950000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.709000000000000000e+03
2.960000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,2.568000000000000000e+03
2.970000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+00,2.374000000000000000e+03
2.980000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,2.317000000000000000e+03
2.990000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e+00,2.280000000000000000e+03
3.000000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,2.050000000000000000e+03
3.010000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,1.951000000000000000e+03
3.020000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.920000000000000000e+03
3.030000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.739000000000000000e+03
3.040000000000000000e+02,1.000000000000000000e+00,2.000000000000000000e+00,1.794000000000000000e+03
3.050000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.662000000000000000e+03
3.060000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.612000000000000000e+03
3.070000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.467000000000000000e+03
3.080000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.466000000000000000e+03
3.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.352000000000000000e+03
3.100000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.293000000000000000e+03
3.110000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.283000000000000000e+03
3.120000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,1.182000000000000000e+03
3.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.128000000000000000e+03
3.140000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.071000000000000000e+03
3.150000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,1.042000000000000000e+03
3.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.055000000000000000e+03
3.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.830000000000000000e+02
3.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.650000000000000000e+02
3.190000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,8.390000000000000000e+02
3.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,7.970000000000000000e+02
3.210000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,8.330000000000000000e+02
3.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+02
3.230000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.570000000000000000e+02
3.240000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.850000000000000000e+02
3.250000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.560000000000000000e+02
3.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.170000000000000000e+02
3.270000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.830000000000000000e+02
3.280000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,5.770000000000000000e+02
3.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.770000000000000000e+02
3.300000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,5.030000000000000000e+02
3.310000000000000000e+02,0.000000000000000000e+00,4.000000000000000000e+00,4.680000000000000000e+02
3.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.430000000000000000e+02
3.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.440000000000000000e+02
3.340000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.070000000000000000e+02
3.350000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.280000000000000000e+02
3.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.850000000000000000e+02
3.370000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.660000000000000000e+02
3.380000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.680000000000000000e+02
3.390000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.190000000000000000e+02
3.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.770000000000000000e+02
3.410000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,3.070000000000000000e+02
3.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.560000000000000000e+02
3.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.370000000000000000e+02
3.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+02
3.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000000e+02
3.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.330000000000000000e+02
3.470000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.210000000000000000e+02
3.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.070000000000000000e+02
3.490000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.760000000000000000e+02
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02
3.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000000e+02
3.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.570000000000000000e+02
3.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000000e+02
3.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+02
3.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.440000000000000000e+02
3.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.510000000000000000e+02
3.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.420000000000000000e+02
3.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02
3.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.050000000000000000e+02
3.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.020000000000000000e+02
3.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01
3.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.700000000000000000e+01
3.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.600000000000000000e+01
3.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01
3.650000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,8.600000000000000000e+01
3.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01
3.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.800000000000000000e+01
3.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.900000000000000000e+01
3.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01
3.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.300000000000000000e+01
3.710000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01
3.720000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01
3.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01
3.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+01
3.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.400000000000000000e+01
